index_code,index_name,query_trading_day,source_api,source_query_code,htsc_code,name,exchange,stock_code,stock_name,stock_exchange,trading_day,weight,in_date,out_date
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000657.SZ,中钨高新,XSHE,2019-05-15 00:00:00,0.06,2015-06-15 00:00:00,2025-12-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000665.SZ,湖北广电,XSHE,2019-05-15 00:00:00,0.08,2014-10-17 00:00:00,2021-12-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000666.SZ,经纬纺机,XSHE,2019-05-15 00:00:00,0.11,2014-10-17 00:00:00,2021-12-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000672.SZ,上峰水泥,XSHE,2019-05-15 00:00:00,0.13,2017-12-11 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000673.SZ,当代东方,XSHE,2019-05-15 00:00:00,0.05,2014-10-17 00:00:00,2019-12-16 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000676.SZ,智度投资,XSHE,2019-05-15 00:00:00,0.11,2016-06-13 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000683.SZ,远兴能源,XSHE,2019-05-15 00:00:00,0.22,2014-10-17 00:00:00,2022-12-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000687.SZ,恒天天鹅,XSHE,2019-05-15 00:00:00,0.1,2014-10-17 00:00:00,2020-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000688.SZ,建新矿业,XSHE,2019-05-15 00:00:00,0.1,2016-12-12 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000697.SZ,炼石有色,XSHE,2019-05-15 00:00:00,0.14,2018-06-11 00:00:00,2022-12-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000700.SZ,模塑科技,XSHE,2019-05-15 00:00:00,0.05,2014-10-17 00:00:00,2019-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000701.SZ,厦门信达,XSHE,2019-05-15 00:00:00,0.05,2014-10-17 00:00:00,2019-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000710.SZ,贝瑞基因,XSHE,2019-05-15 00:00:00,0.1,2018-06-11 00:00:00,2023-06-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000711.SZ,京蓝科技,XSHE,2019-05-15 00:00:00,0.06,2017-12-11 00:00:00,2021-06-15 00:00:00
