index_code,index_name,query_trading_day,source_api,source_query_code,htsc_code,name,exchange,stock_code,stock_name,stock_exchange,trading_day,weight,in_date,out_date
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002281.SZ,光迅科技,XSHE,2019-05-15 00:00:00,0.27,2010-07-01 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002285.SZ,世联地产,XSHE,2019-05-15 00:00:00,0.17,2010-07-01 00:00:00,2020-12-14 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002299.SZ,圣农发展,XSHE,2019-05-15 00:00:00,0.36,2017-12-11 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002302.SZ,西部建设,XSHE,2019-05-15 00:00:00,0.12,2018-06-11 00:00:00,2022-06-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002308.SZ,威创股份,XSHE,2019-05-15 00:00:00,0.08,2010-07-01 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002317.SZ,众生药业,XSHE,2019-05-15 00:00:00,0.16,2013-07-01 00:00:00,2021-12-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002332.SZ,仙琚制药,XSHE,2019-05-15 00:00:00,0.13,2010-07-01 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002340.SZ,格林美,XSHE,2019-05-15 00:00:00,0.36,2010-07-01 00:00:00,2022-06-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002344.SZ,海宁皮城,XSHE,2019-05-15 00:00:00,0.09,2015-12-14 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002345.SZ,潮宏基,XSHE,2019-05-15 00:00:00,0.06,2010-07-01 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002353.SZ,杰瑞股份,XSHE,2019-05-15 00:00:00,0.3,2016-06-13 00:00:00,2026-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002354.SZ,天神娱乐,XSHE,2019-05-15 00:00:00,0.07,2015-12-14 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002358.SZ,森源电气,XSHE,2019-05-15 00:00:00,0.18,2014-06-16 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002359.SZ,北讯集团,XSHE,2019-05-15 00:00:00,0.11,2017-12-11 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002366.SZ,台海核电,XSHE,2019-05-15 00:00:00,0.15,2016-06-13 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002368.SZ,太极股份,XSHE,2019-05-15 00:00:00,0.22,2013-12-16 00:00:00,2025-06-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002371.SZ,七星电子,XSHE,2019-05-15 00:00:00,0.34,2013-12-16 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002372.SZ,伟星新材,XSHE,2019-05-15 00:00:00,0.27,2018-12-17 00:00:00,2026-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002373.SZ,千方科技,XSHE,2019-05-15 00:00:00,0.36,2015-06-15 00:00:00,2025-06-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002375.SZ,亚厦股份,XSHE,2019-05-15 00:00:00,0.11,2016-06-13 00:00:00,2022-06-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002384.SZ,东山精密,XSHE,2019-05-15 00:00:00,0.4,2011-01-04 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002385.SZ,大北农,XSHE,2019-05-15 00:00:00,0.4,2018-12-17 00:00:00,2026-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002390.SZ,信邦制药,XSHE,2019-05-15 00:00:00,0.12,2014-12-15 00:00:00,2022-12-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002399.SZ,海普瑞,XSHE,2019-05-15 00:00:00,0.22,2018-06-11 00:00:00,2024-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002400.SZ,省广股份,XSHE,2019-05-15 00:00:00,0.16,2015-06-15 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002407.SZ,多氟多,XSHE,2019-05-15 00:00:00,0.19,2016-12-12 00:00:00,2020-12-14 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002408.SZ,齐翔腾达,XSHE,2019-05-15 00:00:00,0.2,2011-01-04 00:00:00,2025-06-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002410.SZ,广联达,XSHE,2019-05-15 00:00:00,0.53,2016-06-13 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002414.SZ,高德红外,XSHE,2019-05-15 00:00:00,0.19,2011-01-04 00:00:00,2020-12-14 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002416.SZ,爱施德,XSHE,2019-05-15 00:00:00,0.06,2016-12-12 00:00:00,2023-06-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002424.SZ,贵州百灵,XSHE,2019-05-15 00:00:00,0.13,2018-06-11 00:00:00,2022-06-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002426.SZ,胜利精密,XSHE,2019-05-15 00:00:00,0.15,2018-06-11 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002431.SZ,棕榈股份,XSHE,2019-05-15 00:00:00,0.14,2014-06-16 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002434.SZ,万里扬,XSHE,2019-05-15 00:00:00,0.1,2017-12-11 00:00:00,2023-06-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002437.SZ,誉衡药业,XSHE,2019-05-15 00:00:00,0.11,2011-01-04 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002439.SZ,启明星辰,XSHE,2019-05-15 00:00:00,0.38,2015-12-14 00:00:00,2020-12-14 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002440.SZ,闰土股份,XSHE,2019-05-15 00:00:00,0.28,2011-01-04 00:00:00,2022-06-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002444.SZ,巨星科技,XSHE,2019-05-15 00:00:00,0.15,2011-01-04 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002463.SZ,沪电股份,XSHE,2019-05-15 00:00:00,0.35,2012-07-02 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002465.SZ,海格通信,XSHE,2019-05-15 00:00:00,0.39,2018-06-11 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002470.SZ,金正大,XSHE,2019-05-15 00:00:00,0.2,2018-12-17 00:00:00,2020-08-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002477.SZ,雏鹰农牧,XSHE,2019-05-15 00:00:00,0.07,2012-01-04 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002482.SZ,广田股份,XSHE,2019-05-15 00:00:00,0.09,2011-07-01 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002489.SZ,浙江永强,XSHE,2019-05-15 00:00:00,0.11,2011-07-01 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002491.SZ,通鼎互联,XSHE,2019-05-15 00:00:00,0.17,2016-12-12 00:00:00,2020-12-14 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002500.SZ,山西证券,XSHE,2019-05-15 00:00:00,0.38,2018-12-17 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002503.SZ,搜于特,XSHE,2019-05-15 00:00:00,0.1,2013-07-01 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002505.SZ,大康牧业,XSHE,2019-05-15 00:00:00,0.17,2015-12-14 00:00:00,2024-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002506.SZ,协鑫集成,XSHE,2019-05-15 00:00:00,0.32,2017-12-11 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002507.SZ,涪陵榨菜,XSHE,2019-05-15 00:00:00,0.38,2018-12-17 00:00:00,2025-12-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002509.SZ,天广中茂,XSHE,2019-05-15 00:00:00,0.1,2018-06-11 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002512.SZ,达华智能,XSHE,2019-05-15 00:00:00,0.09,2016-06-13 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002517.SZ,恺英网络,XSHE,2019-05-15 00:00:00,0.11,2017-06-12 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002544.SZ,杰赛科技,XSHE,2019-05-15 00:00:00,0.12,2016-12-12 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002563.SZ,森马服饰,XSHE,2019-05-15 00:00:00,0.16,2018-06-11 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002573.SZ,国电清新,XSHE,2019-05-15 00:00:00,0.14,2013-01-04 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002583.SZ,海能达,XSHE,2019-05-15 00:00:00,0.23,2017-06-12 00:00:00,2021-12-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002588.SZ,史丹利,XSHE,2019-05-15 00:00:00,0.08,2013-12-16 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002589.SZ,瑞康医药,XSHE,2019-05-15 00:00:00,0.21,2016-06-13 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002603.SZ,以岭药业,XSHE,2019-05-15 00:00:00,0.2,2015-12-14 00:00:00,2023-06-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002635.SZ,安洁科技,XSHE,2019-05-15 00:00:00,0.1,2013-07-01 00:00:00,2021-12-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002640.SZ,跨境通,XSHE,2019-05-15 00:00:00,0.16,2016-06-13 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002642.SZ,荣之联,XSHE,2019-05-15 00:00:00,0.06,2015-06-15 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002663.SZ,普邦园林,XSHE,2019-05-15 00:00:00,0.12,2013-01-04 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002665.SZ,首航节能,XSHE,2019-05-15 00:00:00,0.17,2014-12-15 00:00:00,2020-12-14 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002670.SZ,国盛金控,XSHE,2019-05-15 00:00:00,0.23,2017-01-18 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002672.SZ,东江环保,XSHE,2019-05-15 00:00:00,0.15,2013-01-04 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002681.SZ,奋达科技,XSHE,2019-05-15 00:00:00,0.08,2015-06-15 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002690.SZ,美亚光电,XSHE,2019-05-15 00:00:00,0.2,2016-12-12 00:00:00,2025-06-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002699.SZ,美盛文化,XSHE,2019-05-15 00:00:00,0.07,2016-06-13 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002701.SZ,奥瑞金,XSHE,2019-05-15 00:00:00,0.16,2013-07-01 00:00:00,2023-06-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002707.SZ,众信旅游,XSHE,2019-05-15 00:00:00,0.09,2016-12-12 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002709.SZ,天赐材料,XSHE,2019-05-15 00:00:00,0.12,2017-06-12 00:00:00,2021-12-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002745.SZ,木林森,XSHE,2019-05-15 00:00:00,0.13,2017-12-11 00:00:00,2023-12-11 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002807.SZ,江阴银行,XSHE,2019-05-15 00:00:00,0.15,2017-06-12 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002815.SZ,崇达技术,XSHE,2019-05-15 00:00:00,0.1,2017-06-12 00:00:00,2022-12-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002818.SZ,富森美,XSHE,2019-05-15 00:00:00,0.08,2017-06-12 00:00:00,2021-12-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002831.SZ,裕同科技,XSHE,2019-05-15 00:00:00,0.16,2018-06-11 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002839.SZ,张家港行,XSHE,2019-05-15 00:00:00,0.16,2018-06-11 00:00:00,2021-12-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002916.SZ,深南电路,XSHE,2019-05-15 00:00:00,0.27,2018-06-11 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,002920.SZ,德赛西威,XSHE,2019-05-15 00:00:00,0.07,2018-06-11 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300001.SZ,特锐德,XSHE,2019-05-15 00:00:00,0.26,2016-06-13 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300002.SZ,神州泰岳,XSHE,2019-05-15 00:00:00,0.18,2017-06-12 00:00:00,2021-12-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300010.SZ,立思辰,XSHE,2019-05-15 00:00:00,0.17,2016-06-13 00:00:00,2021-12-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300026.SZ,红日药业,XSHE,2019-05-15 00:00:00,0.17,2015-12-14 00:00:00,2024-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300027.SZ,华谊兄弟,XSHE,2019-05-15 00:00:00,0.27,2018-12-17 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300055.SZ,万邦达,XSHE,2019-05-15 00:00:00,0.14,2015-12-14 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300058.SZ,蓝色光标,XSHE,2019-05-15 00:00:00,0.2,2017-06-12 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300088.SZ,长信科技,XSHE,2019-05-15 00:00:00,0.26,2014-12-15 00:00:00,2024-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300113.SZ,顺网科技,XSHE,2019-05-15 00:00:00,0.21,2016-06-13 00:00:00,2021-12-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300115.SZ,长盈精密,XSHE,2019-05-15 00:00:00,0.16,2014-12-15 00:00:00,2023-12-11 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300133.SZ,华策影视,XSHE,2019-05-15 00:00:00,0.13,2017-12-11 00:00:00,2022-06-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300134.SZ,大富科技,XSHE,2019-05-15 00:00:00,0.15,2014-12-15 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300146.SZ,汤臣倍健,XSHE,2019-05-15 00:00:00,0.51,2017-06-12 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300156.SZ,神雾环保,XSHE,2019-05-15 00:00:00,0.05,2018-06-11 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300159.SZ,新研股份,XSHE,2019-05-15 00:00:00,0.13,2016-12-12 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300166.SZ,东方国信,XSHE,2019-05-15 00:00:00,0.25,2016-06-13 00:00:00,2022-12-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300168.SZ,万达信息,XSHE,2019-05-15 00:00:00,0.33,2018-12-17 00:00:00,2023-06-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300182.SZ,捷成股份,XSHE,2019-05-15 00:00:00,0.21,2017-12-11 00:00:00,2023-12-11 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300197.SZ,铁汉生态,XSHE,2019-05-15 00:00:00,0.13,2017-12-11 00:00:00,2020-12-14 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300199.SZ,翰宇药业,XSHE,2019-05-15 00:00:00,0.15,2015-06-15 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300202.SZ,聚龙股份,XSHE,2019-05-15 00:00:00,0.06,2014-12-15 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300244.SZ,迪安诊断,XSHE,2019-05-15 00:00:00,0.16,2015-06-15 00:00:00,2024-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300253.SZ,卫宁软件,XSHE,2019-05-15 00:00:00,0.4,2014-12-15 00:00:00,2020-12-14 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300257.SZ,开山股份,XSHE,2019-05-15 00:00:00,0.11,2015-12-14 00:00:00,2024-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300266.SZ,兴源环境,XSHE,2019-05-15 00:00:00,0.13,2016-12-12 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300274.SZ,阳光电源,XSHE,2019-05-15 00:00:00,0.3,2015-06-15 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300287.SZ,飞利信,XSHE,2019-05-15 00:00:00,0.13,2016-06-13 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300291.SZ,华录百纳,XSHE,2019-05-15 00:00:00,0.07,2015-06-15 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300297.SZ,蓝盾股份,XSHE,2019-05-15 00:00:00,0.1,2016-12-12 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300308.SZ,中际旭创,XSHE,2019-05-15 00:00:00,0.12,2018-06-11 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300315.SZ,掌趣科技,XSHE,2019-05-15 00:00:00,0.28,2018-06-11 00:00:00,2022-06-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300316.SZ,晶盛机电,XSHE,2019-05-15 00:00:00,0.21,2018-12-17 00:00:00,2021-12-13 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300324.SZ,旋极信息,XSHE,2019-05-15 00:00:00,0.18,2016-12-12 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300347.SZ,泰格医药,XSHE,2019-05-15 00:00:00,0.67,2018-12-17 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300376.SZ,易事特,XSHE,2019-05-15 00:00:00,0.13,2017-06-12 00:00:00,2023-06-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300383.SZ,光环新网,XSHE,2019-05-15 00:00:00,0.42,2017-06-12 00:00:00,2020-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300413.SZ,芒果超媒,XSHE,2019-05-15 00:00:00,0.35,2018-12-17 00:00:00,2019-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300418.SZ,昆仑万维,XSHE,2019-05-15 00:00:00,0.27,2018-06-11 00:00:00,2024-06-17 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300450.SZ,先导智能,XSHE,2019-05-15 00:00:00,0.37,2018-12-17 00:00:00,2019-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,300459.SZ,金科文化,XSHE,2019-05-15 00:00:00,0.18,2018-12-17 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600006.SH,东风汽车,XSHG,2019-05-15 00:00:00,0.12,2013-07-01 00:00:00,2023-06-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600008.SH,首创股份,XSHG,2019-05-15 00:00:00,0.22,2018-12-17 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600017.SH,日照港,XSHG,2019-05-15 00:00:00,0.16,2011-07-01 00:00:00,2020-12-14 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600021.SH,上海电力,XSHG,2019-05-15 00:00:00,0.24,2018-06-11 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600022.SH,山东钢铁,XSHG,2019-05-15 00:00:00,0.3,2016-12-12 00:00:00,2024-12-16 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600026.SH,中海发展,XSHG,2019-05-15 00:00:00,0.24,2013-07-01 00:00:00,2023-06-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600037.SH,歌华有线,XSHG,2019-05-15 00:00:00,0.21,2017-12-11 00:00:00,2022-12-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600039.SH,四川路桥,XSHG,2019-05-15 00:00:00,0.22,2013-07-01 00:00:00,2022-12-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600053.SH,九鼎投资,XSHG,2019-05-15 00:00:00,0.1,2016-06-13 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600056.SH,中国医药,XSHG,2019-05-15 00:00:00,0.2,2007-01-15 00:00:00,2025-12-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600058.SH,五矿发展,XSHG,2019-05-15 00:00:00,0.09,2015-06-15 00:00:00,2020-12-14 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600060.SH,海信电器,XSHG,2019-05-15 00:00:00,0.19,2017-12-11 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600062.SH,华润双鹤,XSHG,2019-05-15 00:00:00,0.19,2014-12-15 00:00:00,
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600064.SH,南京高科,XSHG,2019-05-15 00:00:00,0.26,2008-07-01 00:00:00,2023-06-12 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600073.SH,上海梅林,XSHG,2019-05-15 00:00:00,0.19,2007-07-02 00:00:00,2021-06-15 00:00:00
399905.SZ,中证500,2019-05-15,get_index_component,000905,000905.SH,中证500,XSHG,600079.SH,人福医药,XSHG,2019-05-15 00:00:00,0.27,2015-06-15 00:00:00,2021-06-15 00:00:00
